     Energy       Flux            PL            PC          PL45
1.63000e+03  8.633e+11  9.820931e-01  0.000000e+00  0.000000e+00
1.63200e+03  7.938e+11  9.824200e-01  0.000000e+00  0.000000e+00
1.63400e+03  7.329e+11  9.827117e-01  0.000000e+00  0.000000e+00
1.63600e+03  6.793e+11  9.829826e-01  0.000000e+00  0.000000e+00
1.63800e+03  6.319e+11  9.832273e-01  0.000000e+00  0.000000e+00
1.64000e+03  5.897e+11  9.834445e-01  0.000000e+00  0.000000e+00
1.64200e+03  5.519e+11  9.836479e-01  0.000000e+00  0.000000e+00
1.64400e+03  5.180e+11  9.838373e-01  0.000000e+00  0.000000e+00
1.64600e+03  4.874e+11  9.840046e-01  0.000000e+00  0.000000e+00
1.64800e+03  4.596e+11  9.841595e-01  0.000000e+00  0.000000e+00
1.65000e+03  4.344e+11  9.843082e-01  0.000000e+00  0.000000e+00
1.65200e+03  4.115e+11  9.844407e-01  0.000000e+00  0.000000e+00
1.65400e+03  3.904e+11  9.845596e-01  0.000000e+00  0.000000e+00
1.65600e+03  3.712e+11  9.846759e-01  0.000000e+00  0.000000e+00
1.65800e+03  3.535e+11  9.847825e-01  0.000000e+00  0.000000e+00
1.66000e+03  3.372e+11  9.848748e-01  0.000000e+00  0.000000e+00
1.66200e+03  3.221e+11  9.849641e-01  0.000000e+00  0.000000e+00
1.66400e+03  3.082e+11  9.850497e-01  0.000000e+00  0.000000e+00
1.66600e+03  2.952e+11  9.851222e-01  0.000000e+00  0.000000e+00
1.66800e+03  2.832e+11  9.851890e-01  0.000000e+00  0.000000e+00
1.67000e+03  2.721e+11  9.852562e-01  0.000000e+00  0.000000e+00
1.67200e+03  2.617e+11  9.853136e-01  0.000000e+00  0.000000e+00
1.67400e+03  2.519e+11  9.853621e-01  0.000000e+00  0.000000e+00
1.67600e+03  2.429e+11  9.854119e-01  0.000000e+00  0.000000e+00
1.67800e+03  2.344e+11  9.854567e-01  0.000000e+00  0.000000e+00
1.68000e+03  2.264e+11  9.854909e-01  0.000000e+00  0.000000e+00
1.68200e+03  2.189e+11  9.855244e-01  0.000000e+00  0.000000e+00
1.68400e+03  2.119e+11  9.855577e-01  0.000000e+00  0.000000e+00
1.68600e+03  2.053e+11  9.855807e-01  0.000000e+00  0.000000e+00
1.68800e+03  1.991e+11  9.855997e-01  0.000000e+00  0.000000e+00
1.69000e+03  1.933e+11  9.856210e-01  0.000000e+00  0.000000e+00
1.69200e+03  1.878e+11  9.856352e-01  0.000000e+00  0.000000e+00
1.69400e+03  1.826e+11  9.856418e-01  0.000000e+00  0.000000e+00
1.69600e+03  1.777e+11  9.856508e-01  0.000000e+00  0.000000e+00
1.69800e+03  1.730e+11  9.856569e-01  0.000000e+00  0.000000e+00
1.70000e+03  1.687e+11  9.856536e-01  0.000000e+00  0.000000e+00
1.70200e+03  1.645e+11  9.856502e-01  0.000000e+00  0.000000e+00
1.70400e+03  1.606e+11  9.856479e-01  0.000000e+00  0.000000e+00
1.70600e+03  1.569e+11  9.856369e-01  0.000000e+00  0.000000e+00
1.70800e+03  1.533e+11  9.856220e-01  0.000000e+00  0.000000e+00
1.71000e+03  1.500e+11  9.856103e-01  0.000000e+00  0.000000e+00
1.71200e+03  1.469e+11  9.855929e-01  0.000000e+00  0.000000e+00
1.71400e+03  1.438e+11  9.855681e-01  0.000000e+00  0.000000e+00
1.71600e+03  1.410e+11  9.855460e-01  0.000000e+00  0.000000e+00
1.71800e+03  1.383e+11  9.855224e-01  0.000000e+00  0.000000e+00
1.72000e+03  1.358e+11  9.854898e-01  0.000000e+00  0.000000e+00
1.72200e+03  1.333e+11  9.854570e-01  0.000000e+00  0.000000e+00
1.72400e+03  1.310e+11  9.854263e-01  0.000000e+00  0.000000e+00
1.72600e+03  1.289e+11  9.853877e-01  0.000000e+00  0.000000e+00
1.72800e+03  1.268e+11  9.853449e-01  0.000000e+00  0.000000e+00
1.73000e+03  1.249e+11  9.853059e-01  0.000000e+00  0.000000e+00
1.73200e+03  1.230e+11  9.852621e-01  0.000000e+00  0.000000e+00
1.73400e+03  1.213e+11  9.852110e-01  0.000000e+00  0.000000e+00
1.73600e+03  1.196e+11  9.851625e-01  0.000000e+00  0.000000e+00
1.73800e+03  1.181e+11  9.851134e-01  0.000000e+00  0.000000e+00
1.74000e+03  1.166e+11  9.850558e-01  0.000000e+00  0.000000e+00
1.74200e+03  1.152e+11  9.849976e-01  0.000000e+00  0.000000e+00
1.74400e+03  1.139e+11  9.849422e-01  0.000000e+00  0.000000e+00
1.74600e+03  1.127e+11  9.848797e-01  0.000000e+00  0.000000e+00
1.74800e+03  1.115e+11  9.848127e-01  0.000000e+00  0.000000e+00
1.75000e+03  1.105e+11  9.847496e-01  0.000000e+00  0.000000e+00
1.75200e+03  1.095e+11  9.846828e-01  0.000000e+00  0.000000e+00
1.75400e+03  1.086e+11  9.846086e-01  0.000000e+00  0.000000e+00
1.75600e+03  1.077e+11  9.845369e-01  0.000000e+00  0.000000e+00
1.75800e+03  1.069e+11  9.844655e-01  0.000000e+00  0.000000e+00
1.76000e+03  1.062e+11  9.843861e-01  0.000000e+00  0.000000e+00
1.76200e+03  1.055e+11  9.843057e-01  0.000000e+00  0.000000e+00
1.76400e+03  1.049e+11  9.842286e-01  0.000000e+00  0.000000e+00
1.76600e+03  1.044e+11  9.841454e-01  0.000000e+00  0.000000e+00
1.76800e+03  1.039e+11  9.840574e-01  0.000000e+00  0.000000e+00
1.77000e+03  1.035e+11  9.839734e-01  0.000000e+00  0.000000e+00
1.77200e+03  1.031e+11  9.838868e-01  0.000000e+00  0.000000e+00
1.77400e+03  1.028e+11  9.837930e-01  0.000000e+00  0.000000e+00
1.77600e+03  1.026e+11  9.837014e-01  0.000000e+00  0.000000e+00
1.77800e+03  1.024e+11  9.836110e-01  0.000000e+00  0.000000e+00
1.78000e+03  1.023e+11  9.835133e-01  0.000000e+00  0.000000e+00
1.78200e+03  1.022e+11  9.834143e-01  0.000000e+00  0.000000e+00
1.78400e+03  1.022e+11  9.833191e-01  0.000000e+00  0.000000e+00
1.78600e+03  1.023e+11  9.832188e-01  0.000000e+00  0.000000e+00
1.78800e+03  1.024e+11  9.831138e-01  0.000000e+00  0.000000e+00
1.79000e+03  1.026e+11  9.830127e-01  0.000000e+00  0.000000e+00
1.79200e+03  1.028e+11  9.829102e-01  0.000000e+00  0.000000e+00
1.79400e+03  1.031e+11  9.828010e-01  0.000000e+00  0.000000e+00
1.79600e+03  1.034e+11  9.826937e-01  0.000000e+00  0.000000e+00
1.79800e+03  1.039e+11  9.825885e-01  0.000000e+00  0.000000e+00
1.80000e+03  1.043e+11  9.824770e-01  0.000000e+00  0.000000e+00
1.80200e+03  1.049e+11  9.823641e-01  0.000000e+00  0.000000e+00
1.80400e+03  1.055e+11  9.822553e-01  0.000000e+00  0.000000e+00
1.80600e+03  1.062e+11  9.821428e-01  0.000000e+00  0.000000e+00
1.80800e+03  1.069e+11  9.820258e-01  0.000000e+00  0.000000e+00
1.81000e+03  1.078e+11  9.819128e-01  0.000000e+00  0.000000e+00
1.81200e+03  1.087e+11  9.817996e-01  0.000000e+00  0.000000e+00
1.81400e+03  1.097e+11  9.816806e-01  0.000000e+00  0.000000e+00
1.81600e+03  1.107e+11  9.815634e-01  0.000000e+00  0.000000e+00
1.81800e+03  1.119e+11  9.814492e-01  0.000000e+00  0.000000e+00
1.82000e+03  1.131e+11  9.813302e-01  0.000000e+00  0.000000e+00
1.82200e+03  1.144e+11  9.812100e-01  0.000000e+00  0.000000e+00
1.82400e+03  1.159e+11  9.810947e-01  0.000000e+00  0.000000e+00
1.82600e+03  1.174e+11  9.809776e-01  0.000000e+00  0.000000e+00
1.82800e+03  1.191e+11  9.808573e-01  0.000000e+00  0.000000e+00
1.83000e+03  1.209e+11  9.807420e-01  0.000000e+00  0.000000e+00
1.83200e+03  1.228e+11  9.806295e-01  0.000000e+00  0.000000e+00
1.83400e+03  1.248e+11  9.805148e-01  0.000000e+00  0.000000e+00
1.83600e+03  1.270e+11  9.804050e-01  0.000000e+00  0.000000e+00
1.83800e+03  1.294e+11  9.803032e-01  0.000000e+00  0.000000e+00
1.84000e+03  1.320e+11  9.802044e-01  0.000000e+00  0.000000e+00
1.84200e+03  1.348e+11  9.801126e-01  0.000000e+00  0.000000e+00
1.84400e+03  1.379e+11  9.800368e-01  0.000000e+00  0.000000e+00
1.84600e+03  1.413e+11  9.799751e-01  0.000000e+00  0.000000e+00
1.84800e+03  1.451e+11  9.799303e-01  0.000000e+00  0.000000e+00
1.85000e+03  1.493e+11  9.799139e-01  0.000000e+00  0.000000e+00
1.85200e+03  1.540e+11  9.799336e-01  0.000000e+00  0.000000e+00
1.85400e+03  1.594e+11  9.799918e-01  0.000000e+00  0.000000e+00
1.85600e+03  1.655e+11  9.801035e-01  0.000000e+00  0.000000e+00
1.85800e+03  1.727e+11  9.802846e-01  0.000000e+00  0.000000e+00
1.86000e+03  1.813e+11  9.805520e-01  0.000000e+00  0.000000e+00
1.86200e+03  1.913e+11  9.809084e-01  0.000000e+00  0.000000e+00
1.86400e+03  2.032e+11  9.813567e-01  0.000000e+00  0.000000e+00
1.86600e+03  2.176e+11  9.819293e-01  0.000000e+00  0.000000e+00
1.86800e+03  2.356e+11  9.826581e-01  0.000000e+00  0.000000e+00
1.87000e+03  2.575e+11  9.835020e-01  0.000000e+00  0.000000e+00
1.87200e+03  2.837e+11  9.844211e-01  0.000000e+00  0.000000e+00
1.87400e+03  3.165e+11  9.854569e-01  0.000000e+00  0.000000e+00
1.87600e+03  3.580e+11  9.865981e-01  0.000000e+00  0.000000e+00
1.87800e+03  4.088e+11  9.877537e-01  0.000000e+00  0.000000e+00
1.88000e+03  4.704e+11  9.888824e-01  0.000000e+00  0.000000e+00
1.88200e+03  5.483e+11  9.900260e-01  0.000000e+00  0.000000e+00
1.88400e+03  6.463e+11  9.911366e-01  0.000000e+00  0.000000e+00
1.88600e+03  7.652e+11  9.921442e-01  0.000000e+00  0.000000e+00
1.88800e+03  9.095e+11  9.930384e-01  0.000000e+00  0.000000e+00
1.89000e+03  1.091e+12  9.938362e-01  0.000000e+00  0.000000e+00
1.89200e+03  1.313e+12  9.945171e-01  0.000000e+00  0.000000e+00
1.89400e+03  1.579e+12  9.950751e-01  0.000000e+00  0.000000e+00
1.89600e+03  1.900e+12  9.955221e-01  0.000000e+00  0.000000e+00
1.89800e+03  2.295e+12  9.958680e-01  0.000000e+00  0.000000e+00
1.90000e+03  2.771e+12  9.961222e-01  0.000000e+00  0.000000e+00
1.90200e+03  3.329e+12  9.962925e-01  0.000000e+00  0.000000e+00
1.90400e+03  3.990e+12  9.963431e-01  0.000000e+00  0.000000e+00
1.90600e+03  4.770e+12  9.962664e-01  0.000000e+00  0.000000e+00
1.90800e+03  5.676e+12  9.961067e-01  0.000000e+00  0.000000e+00
1.91000e+03  6.715e+12  9.958804e-01  0.000000e+00  0.000000e+00
1.91200e+03  7.930e+12  9.955380e-01  0.000000e+00  0.000000e+00
1.91400e+03  9.346e+12  9.950923e-01  0.000000e+00  0.000000e+00
1.91600e+03  1.096e+13  9.945942e-01  0.000000e+00  0.000000e+00
1.91800e+03  1.278e+13  9.940287e-01  0.000000e+00  0.000000e+00
1.92000e+03  1.476e+13  9.932991e-01  0.000000e+00  0.000000e+00
1.92200e+03  1.689e+13  9.924248e-01  0.000000e+00  0.000000e+00
1.92400e+03  1.916e+13  9.914578e-01  0.000000e+00  0.000000e+00
1.92600e+03  2.157e+13  9.903574e-01  0.000000e+00  0.000000e+00
1.92800e+03  2.406e+13  9.890311e-01  0.000000e+00  0.000000e+00
1.93000e+03  2.663e+13  9.875116e-01  0.000000e+00  0.000000e+00
1.93200e+03  2.926e+13  9.858334e-01  0.000000e+00  0.000000e+00
1.93400e+03  3.184e+13  9.838786e-01  0.000000e+00  0.000000e+00
1.93600e+03  3.424e+13  9.815073e-01  0.000000e+00  0.000000e+00
1.93800e+03  3.644e+13  9.787265e-01  0.000000e+00  0.000000e+00
1.94000e+03  3.839e+13  9.755149e-01  0.000000e+00  0.000000e+00
1.94200e+03  3.990e+13  9.716503e-01  0.000000e+00  0.000000e+00
1.94400e+03  4.082e+13  9.668948e-01  0.000000e+00  0.000000e+00
1.94600e+03  4.113e+13  9.610819e-01  0.000000e+00  0.000000e+00
1.94800e+03  4.083e+13  9.539861e-01  0.000000e+00  0.000000e+00
1.95000e+03  3.989e+13  9.452917e-01  0.000000e+00  0.000000e+00
1.95200e+03  3.830e+13  9.344762e-01  0.000000e+00  0.000000e+00
1.95400e+03  3.608e+13  9.207226e-01  0.000000e+00  0.000000e+00
1.95600e+03  3.332e+13  9.030367e-01  0.000000e+00  0.000000e+00
1.95800e+03  3.025e+13  8.804375e-01  0.000000e+00  0.000000e+00
1.96000e+03  2.694e+13  8.510069e-01  0.000000e+00  0.000000e+00
1.96200e+03  2.349e+13  8.117829e-01  0.000000e+00  0.000000e+00
1.96400e+03  2.054e+13  7.649047e-01  0.000000e+00  0.000000e+00
1.96600e+03  1.897e+13  7.246017e-01  0.000000e+00  0.000000e+00
1.96800e+03  1.900e+13  7.052201e-01  0.000000e+00  0.000000e+00
1.97000e+03  2.093e+13  7.152767e-01  0.000000e+00  0.000000e+00
1.97200e+03  2.613e+13  7.597961e-01  0.000000e+00  0.000000e+00
1.97400e+03  3.622e+13  8.195690e-01  0.000000e+00  0.000000e+00
1.97600e+03  5.357e+13  8.745948e-01  0.000000e+00  0.000000e+00
1.97800e+03  8.050e+13  9.154128e-01  0.000000e+00  0.000000e+00
1.98000e+03  1.205e+14  9.437339e-01  0.000000e+00  0.000000e+00
1.98200e+03  1.772e+14  9.627310e-01  0.000000e+00  0.000000e+00
1.98400e+03  2.521e+14  9.752225e-01  0.000000e+00  0.000000e+00
1.98600e+03  3.428e+14  9.834074e-01  0.000000e+00  0.000000e+00
1.98800e+03  4.416e+14  9.888064e-01  0.000000e+00  0.000000e+00
1.99000e+03  5.355e+14  9.924121e-01  0.000000e+00  0.000000e+00
1.99200e+03  6.082e+14  9.948445e-01  0.000000e+00  0.000000e+00
1.99400e+03  6.421e+14  9.964832e-01  0.000000e+00  0.000000e+00
1.99600e+03  6.233e+14  9.975748e-01  0.000000e+00  0.000000e+00
1.99800e+03  5.482e+14  9.982855e-01  0.000000e+00  0.000000e+00
2.00000e+03  4.305e+14  9.987320e-01  0.000000e+00  0.000000e+00
